id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore
32188,Female,Loyal Customer,38,Business travel,Eco,102,3,4,4,4,3,3,3,3,3,2,2,3,1,3,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.014395782643957826,-1.0878759147880663
29537,Male,Loyal Customer,57,Business travel,Business,1533,3,4,3,3,3,5,4,2,2,2,2,3,2,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.30454176804541766,0.3488547494658653
14024,Male,Loyal Customer,26,Business travel,Business,3656,2,2,2,2,4,4,4,4,2,5,4,5,1,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7349959448499594,2.480356636405835
112990,Male,Loyal Customer,27,Business travel,Business,1797,2,2,2,2,4,4,4,4,3,2,4,3,5,4,17,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.3580697485806975,0.613911978929903
77580,Female,Loyal Customer,45,Personal Travel,Business,1282,4,4,4,1,3,4,5,3,3,4,3,4,3,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.25364963503649635,0.09684958054361732
13727,Female,Loyal Customer,43,Business travel,Eco,441,2,3,3,3,5,5,3,2,2,2,2,1,2,3,106,110.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.08313057583130576,-0.7475183360444725
78200,Female,Loyal Customer,34,Business travel,Business,2542,5,5,5,5,5,5,4,5,5,5,4,4,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5091240875912408,1.3618954484401609
77683,Female,Loyal Customer,57,Business travel,Business,2594,5,5,5,5,3,5,4,4,4,5,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5196674776966748,1.4141036906073199
26578,Male,Loyal Customer,27,Business travel,Eco,581,4,1,1,1,4,4,4,4,3,3,3,2,1,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11151662611516626,-0.6069576840559676
22274,Male,Loyal Customer,45,Business travel,Eco,145,4,4,4,4,4,4,4,4,1,4,2,2,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.023114355231143552,-1.0447037145344542
117358,Male,Loyal Customer,50,Business travel,Business,3929,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7903487429034874,2.7544499077834197
119806,Male,Loyal Customer,55,Business travel,Business,936,3,3,3,3,5,5,4,5,5,5,5,5,5,3,0,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18349553933495538,-0.2505360307994018
119391,Male,Loyal Customer,55,Business travel,Business,399,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0746147607461476,-0.7896865316410239
104287,Female,Loyal Customer,42,Business travel,Business,1875,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.37388483373884834,0.6922243421806414
113303,Female,Loyal Customer,52,Business travel,Business,1547,4,4,4,4,5,4,4,5,5,5,5,3,5,5,9,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.3073803730738037,0.36291081466471575
58942,Male,Loyal Customer,54,Business travel,Business,1588,1,1,1,1,5,5,5,3,3,3,3,4,3,3,1,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3156934306569343,0.40407500560420645
98340,Female,disloyal Customer,24,Business travel,Business,1237,5,0,5,1,4,5,4,4,3,4,4,3,5,4,0,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.24452554744525548,0.05166937097588363
125382,Male,Loyal Customer,59,Business travel,Business,1440,4,4,4,4,2,4,4,4,4,5,4,4,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2856853203568532,0.25548231635921564
43458,Female,Loyal Customer,55,Business travel,Eco,594,2,1,2,1,3,4,3,2,2,2,2,5,2,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11415247364152474,-0.5939056235141779
45582,Male,Loyal Customer,43,Business travel,Eco,260,4,3,3,3,4,4,4,4,5,3,4,4,3,4,49,42.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.04643146796431468,-0.929243178972468
7387,Male,Loyal Customer,22,Business travel,Business,1844,4,4,4,4,5,5,5,5,5,4,4,5,3,5,147,205.0,satisfied,"(202.2, 303.3]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.3675993511759935,0.6611001978117582
92084,Male,Loyal Customer,34,Business travel,Business,1535,4,5,4,4,2,4,4,5,5,5,5,3,5,5,10,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.30494728304947283,0.3508627587799868
25758,Male,Loyal Customer,39,Business travel,Business,2126,3,3,3,3,2,2,4,5,5,5,5,3,5,3,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.42477696674776966,0.9442295111028893
101275,Male,Loyal Customer,52,Business travel,Business,3747,5,5,5,5,2,4,5,4,4,4,4,5,4,5,24,20.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.7534468775344688,2.5717210601983633
82793,Female,Loyal Customer,40,Business travel,Business,231,3,3,3,3,2,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.040551500405515,-0.9583593140272297
72984,Male,Loyal Customer,55,Business travel,Business,1089,1,1,1,1,4,5,5,4,4,4,4,4,4,3,20,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]",0.21451743714517438,-0.0969233182691072
126135,Female,Loyal Customer,56,Business travel,Business,2770,5,1,5,5,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.555352798053528,1.5908085102500116
28837,Female,Loyal Customer,49,Business travel,Business,954,4,4,4,4,2,5,2,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18714517437145176,-0.2324639469723083
110082,Male,Loyal Customer,44,Business travel,Business,1048,3,3,3,3,2,4,4,4,4,5,4,3,4,3,0,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.2062043795620438,-0.13808750920859791
40259,Female,Loyal Customer,43,Business travel,Eco,463,4,4,4,4,5,1,4,4,4,4,4,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08759124087591241,-0.7254302335891359
78670,Male,Loyal Customer,44,Business travel,Business,761,3,3,3,3,5,4,4,5,5,5,5,4,5,5,40,25.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.14801297648012976,-0.42623684578503285
49612,Male,Loyal Customer,37,Business travel,Business,110,4,4,4,4,5,3,3,4,4,4,4,4,4,4,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.016017842660178427,-1.0798438775315804
89574,Male,Loyal Customer,26,Business travel,Business,2128,1,1,1,1,3,4,3,3,4,4,4,5,4,3,16,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.4251824817518248,0.9462375204170108
122115,Female,Loyal Customer,42,Business travel,Business,2467,0,4,0,4,5,5,5,3,3,3,3,3,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.49391727493917276,1.2865950991606048
43252,Male,Loyal Customer,38,Business travel,Eco,436,5,2,2,2,5,5,5,5,3,2,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08211678832116788,-0.7525383593297762
46179,Male,Loyal Customer,58,Business travel,Eco Plus,604,4,1,2,1,4,4,4,4,3,5,3,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11618004866180048,-0.5838655769435704
126690,Male,disloyal Customer,23,Business travel,Business,984,4,0,4,2,2,4,2,2,4,2,3,4,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.193227899432279,-0.20234380726048584
126413,Female,Loyal Customer,53,Business travel,Business,631,1,1,3,1,5,4,5,4,4,5,4,5,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12165450121654502,-0.5567574512029302
21896,Male,Loyal Customer,42,Business travel,Business,448,5,5,5,5,3,2,4,4,4,4,4,3,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08454987834549878,-0.7404903034450472
89692,Male,Loyal Customer,64,Business travel,Business,3767,1,1,1,1,3,5,5,5,5,5,5,1,5,2,21,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]",0.7575020275750203,2.591801153339578
102896,Female,Loyal Customer,51,Business travel,Business,1037,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.20397404703974048,-0.14913156043626613
116601,Female,Loyal Customer,52,Business travel,Business,2831,2,2,2,2,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5677210056772101,1.6520527943307173
42570,Male,Loyal Customer,39,Business travel,Business,3262,3,3,2,3,5,5,5,5,5,5,5,2,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.6551094890510949,2.0847788015239
13617,Male,Loyal Customer,49,Business travel,Business,1014,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19931062449310624,-0.17222366754866336
38604,Male,Loyal Customer,32,Business travel,Eco,231,3,3,2,3,3,4,3,3,5,4,4,4,2,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.040551500405515,-0.9583593140272297
36823,Male,Loyal Customer,36,Business travel,Business,369,5,2,5,5,3,2,2,5,5,5,5,3,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06853203568532036,-0.8198066713528464
39601,Male,Loyal Customer,46,Personal Travel,Eco,908,0,3,0,1,5,0,3,5,1,5,1,3,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.17781832927818328,-0.27864816119710273
78517,Male,Loyal Customer,69,Personal Travel,Eco,526,0,4,0,4,1,0,1,1,3,4,5,5,5,1,14,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.10036496350364964,-0.6621779401943088
2504,Male,Loyal Customer,50,Business travel,Business,1691,0,0,0,1,5,4,4,3,3,3,3,5,3,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.33657745336577455,0.5074874852814636
17963,Male,Loyal Customer,51,Personal Travel,Eco,460,4,1,4,4,5,4,5,5,1,3,3,2,3,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08698296836982969,-0.7284422475603183
102583,Male,Loyal Customer,38,Business travel,Business,1814,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3615166261151663,0.6309800580999357
114094,Female,Loyal Customer,18,Personal Travel,Eco,1892,5,1,5,2,2,5,5,2,3,3,1,1,3,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3773317112733171,0.7092924213506742
115126,Female,Loyal Customer,57,Business travel,Business,308,0,0,0,1,5,4,5,4,4,4,4,5,4,4,57,55.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.056163828061638284,-0.881050955433552
54081,Female,Loyal Customer,72,Business travel,Eco,1016,5,1,1,1,1,5,5,5,5,5,5,3,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19971613949716138,-0.17021565823454188
96609,Male,Loyal Customer,43,Business travel,Business,3723,2,2,2,2,4,4,5,2,2,2,2,5,2,5,5,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.748580697485807,2.547624948428905
24377,Female,Loyal Customer,36,Business travel,Business,669,4,4,4,4,3,4,4,5,5,5,5,1,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12935928629359286,-0.5186052742346218
118076,Male,Loyal Customer,31,Business travel,Business,2480,5,5,5,5,4,4,4,4,3,5,5,3,5,4,80,72.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.49655312246553124,1.2996471597023944
10406,Female,Loyal Customer,70,Business travel,Business,316,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05778588807785888,-0.8730189181770661
97773,Female,Loyal Customer,57,Business travel,Business,471,5,4,5,5,5,5,5,4,3,5,5,5,4,5,150,159.0,satisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.08921330089213302,-0.71739819633265
15831,Female,Loyal Customer,54,Business travel,Business,2395,4,4,4,4,2,1,4,4,4,4,3,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.4793187347931874,1.214306763852231
89229,Male,Loyal Customer,54,Business travel,Business,2092,1,1,1,1,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.41788321167883213,0.9100933527628239
84700,Female,Loyal Customer,45,Business travel,Business,2465,3,3,3,3,4,4,4,5,5,5,5,3,5,3,8,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.4935117599351176,1.2845870898464833
81952,Male,Loyal Customer,56,Business travel,Business,1535,5,5,5,5,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.30494728304947283,0.3508627587799868
73765,Male,Loyal Customer,16,Personal Travel,Eco,204,5,4,5,1,2,5,2,2,3,2,5,1,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03507704785077048,-0.9854674397678699
106368,Male,Loyal Customer,47,Business travel,Business,643,2,2,2,2,2,5,5,4,4,4,4,4,4,4,8,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.12408759124087591,-0.5447093953182012
54774,Male,Loyal Customer,34,Business travel,Eco Plus,861,5,2,2,2,5,5,5,5,2,5,3,3,5,5,89,73.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.16828872668288727,-0.32583638007895793
33777,Female,Loyal Customer,39,Business travel,Business,2355,5,5,5,5,4,1,3,1,1,2,1,1,1,1,11,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.47120843471208435,1.1741465775698008
13864,Female,Loyal Customer,54,Business travel,Eco,760,4,4,4,4,1,4,2,4,4,4,4,4,4,4,29,38.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.1478102189781022,-0.4272408504420936
108955,Female,Loyal Customer,26,Business travel,Business,655,1,1,1,1,4,4,4,4,5,3,5,5,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12652068126520682,-0.5326613394334722
83803,Male,Loyal Customer,58,Business travel,Business,425,5,5,5,5,4,4,5,5,5,5,5,5,5,4,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07988645579886455,-0.7635824105574445
53283,Female,Loyal Customer,47,Business travel,Business,3484,4,4,4,4,5,4,1,4,4,4,4,5,4,1,29,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.7001216545012166,2.307667835391386
106948,Female,Loyal Customer,32,Business travel,Business,3505,5,5,5,5,5,5,5,5,5,4,5,3,5,5,17,9.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.7043795620437956,2.328751933189662
65452,Female,Loyal Customer,59,Business travel,Business,2216,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.44302514193025144,1.0345899302383568
113796,Female,disloyal Customer,22,Business travel,Business,236,4,0,4,3,5,4,2,5,4,5,4,5,4,5,2,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04156528791565288,-0.9533392907419259
63807,Male,Loyal Customer,38,Business travel,Eco,1224,4,1,4,1,4,4,4,4,4,3,2,4,1,4,32,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]",0.241889699918897,0.038617310434093895
94192,Male,Loyal Customer,43,Business travel,Business,3830,5,5,5,5,3,5,5,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7702757502027575,2.6550534467344056
110100,Male,Loyal Customer,32,Business travel,Business,3422,3,3,3,3,4,4,4,4,4,5,5,4,5,4,14,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.6875506893755069,2.2454195466536198
69840,Female,Loyal Customer,42,Business travel,Eco,655,4,4,4,4,5,5,4,4,4,4,4,1,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12652068126520682,-0.5326613394334722
103387,Female,Loyal Customer,38,Business travel,Business,2541,1,1,1,1,4,4,4,4,4,4,4,5,4,5,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5089213300892133,1.3608914437831001
20511,Female,Loyal Customer,35,Business travel,Eco Plus,139,5,5,5,5,5,5,5,5,2,2,2,2,4,5,6,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.021897810218978103,-1.0507277424768187
4505,Female,Loyal Customer,65,Personal Travel,Eco,435,0,5,0,2,4,4,4,3,3,0,3,3,3,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08191403081914031,-0.7535423639868369
102015,Male,Loyal Customer,51,Business travel,Business,2054,4,4,4,4,3,4,5,5,5,5,5,5,5,4,0,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.4101784266017843,0.8719411757945155
70324,Male,Loyal Customer,59,Business travel,Business,986,1,1,1,1,2,5,4,5,5,5,5,3,5,3,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19363341443633414,-0.20033579794636433
36118,Male,Loyal Customer,27,Business travel,Business,1562,5,5,5,5,4,4,4,4,1,1,4,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3104217356042174,0.377970884520627
97971,Male,Loyal Customer,13,Personal Travel,Eco,401,5,5,5,1,5,5,5,5,5,2,5,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07502027575020276,-0.7876785223269024
33881,Male,disloyal Customer,11,Business travel,Business,1105,5,5,5,3,2,5,2,2,2,2,2,5,4,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21776155717761558,-0.08085924375613522
84505,Female,Loyal Customer,54,Business travel,Business,2504,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.501419302514193,1.3237432714718524
108824,Male,Loyal Customer,26,Business travel,Business,2595,3,3,3,3,4,4,4,4,5,4,5,3,5,4,5,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.5198702351987023,1.4151076952643806
121416,Female,Loyal Customer,36,Business travel,Business,257,3,3,3,3,5,5,4,5,5,5,5,4,5,4,4,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.045823195458231956,-0.9322551929436502
56316,Male,Loyal Customer,56,Business travel,Business,3090,0,5,0,4,2,4,5,4,4,3,3,5,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.620235198702352,1.9120900005094512
4906,Female,Loyal Customer,57,Business travel,Business,1020,5,5,5,5,2,5,4,5,5,5,5,4,5,4,0,9.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.2005271695052717,-0.16619963960629888
48025,Female,Loyal Customer,25,Business travel,Eco,1384,0,4,0,1,3,0,1,3,5,4,2,5,5,3,51,33.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.27433090024330903,0.1992580555638137
4932,Female,Loyal Customer,51,Business travel,Business,334,5,5,5,5,5,5,5,4,4,5,4,3,4,5,23,25.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.06143552311435523,-0.8549468343499725
18769,Male,Loyal Customer,59,Business travel,Business,448,5,5,5,5,2,4,5,2,2,2,2,4,2,4,0,10.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.08454987834549878,-0.7404903034450472
78672,Male,Loyal Customer,23,Business travel,Business,1657,3,3,3,3,4,4,4,4,4,4,5,4,4,4,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.32968369829683697,0.47335132694139814
84295,Male,Loyal Customer,40,Business travel,Business,235,0,0,0,3,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0413625304136253,-0.9543432953989868
23630,Male,Loyal Customer,58,Business travel,Eco,911,4,3,3,3,4,4,4,4,5,5,5,5,1,4,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.17842660178426603,-0.2756361472259205
51519,Male,Loyal Customer,48,Business travel,Eco,598,5,2,2,2,5,5,5,5,5,2,1,5,1,5,9,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.11496350364963503,-0.5898896048859349
61026,Male,Loyal Customer,27,Business travel,Business,3414,5,5,5,5,5,5,5,4,3,4,4,5,4,5,8,11.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.6859286293592863,2.237387509397134
22597,Male,Loyal Customer,41,Business travel,Business,2768,5,5,5,5,4,3,4,5,5,5,5,5,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5549472830494728,1.58880050093589
120142,Male,Loyal Customer,45,Business travel,Business,1475,1,1,3,1,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.29278183292781834,0.29062247935634183
1960,Female,Loyal Customer,51,Business travel,Eco,383,4,4,4,4,2,2,4,4,4,4,4,1,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07137064071370641,-0.8057506061539959
70381,Male,Loyal Customer,39,Business travel,Business,1162,1,1,1,1,3,4,4,3,3,3,3,5,3,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.22931873479318735,-0.023630978303672535
