id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore,age_category,satisfaction_bin
39688,Female,Loyal Customer,35,Business travel,Eco,1463,4,1,1,1,4,4,4,4,5,2,1,1,2,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.29034874290348744,0.2785744234716129,Early Middle Age,1
6795,Male,Loyal Customer,62,Business travel,Business,3724,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7487834549878345,2.548628953085966,Late Middle Age,1
38086,Female,Loyal Customer,52,Business travel,Eco,1197,5,2,2,2,5,3,2,5,5,5,5,4,5,5,63,57.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.23641524736415248,0.011509184693453675,Late Middle Age,1
55091,Female,Loyal Customer,51,Business travel,Business,135,1,1,1,1,2,4,2,4,4,4,5,1,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.021086780210867802,-1.0547437611050616,Late Middle Age,1
85328,Female,Loyal Customer,14,Personal Travel,Eco,696,4,4,4,1,3,4,3,3,4,5,5,4,5,3,1,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.13483373884833738,-0.4914971484939815,Young,1
16355,Male,Loyal Customer,33,Business travel,Eco Plus,160,0,0,0,2,2,0,2,2,1,2,5,5,4,2,4,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.026155717761557177,-1.0296436446785429,Early Adulthood,1
78663,Male,Loyal Customer,48,Business travel,Business,3640,3,3,3,3,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7317518248175182,2.4642925618928633,Late Middle Age,1
704,Male,Loyal Customer,55,Business travel,Business,2900,0,1,1,4,2,5,4,3,3,3,3,4,3,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5817112733171127,1.721329115667909,Late Middle Age,1
39161,Female,Loyal Customer,60,Business travel,Eco,237,4,5,3,3,3,4,1,4,4,4,4,2,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.041768045417680456,-0.9523352860848652,Late Middle Age,1
47881,Female,Loyal Customer,36,Business travel,Business,1840,3,3,3,3,5,2,3,4,4,4,4,5,4,4,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.36678832116788324,0.6570841791835151,Early Middle Age,1
28078,Male,Loyal Customer,11,Business travel,Eco Plus,2631,5,2,5,2,5,3,5,5,3,5,2,5,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.527169505271695,1.4512518629185676,Young,1
112094,Male,Loyal Customer,44,Business travel,Business,1062,1,1,5,1,5,5,5,2,2,2,2,3,2,3,47,41.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.20904298459042986,-0.12403144400974742,Early Middle Age,1
83009,Female,disloyal Customer,22,Business travel,Business,1127,4,0,4,3,1,4,1,1,5,5,4,5,4,1,0,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2222222222222222,-0.058771141300798746,Early Adulthood,1
45446,Male,Loyal Customer,57,Business travel,Business,3975,1,1,1,1,5,5,5,3,2,4,4,5,5,5,228,219.0,satisfied,"(202.2, 303.3]","(203.4, 305.1]","(19.0, 1011.0]","(19.0, 1017.0]",0.7996755879967559,2.800634122008214,Late Middle Age,1
67034,Male,Loyal Customer,48,Business travel,Business,2928,1,1,2,1,3,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5873884833738848,1.74944124606561,Late Middle Age,1
7686,Female,Loyal Customer,34,Business travel,Business,2499,1,1,1,1,5,2,2,4,4,4,4,4,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5004055150040552,1.3187232481865487,Early Adulthood,1
29520,Male,Loyal Customer,41,Business travel,Business,1009,2,2,2,2,3,1,3,4,4,4,4,1,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19829683698296838,-0.1772436908339671,Early Middle Age,1
115041,Male,Loyal Customer,50,Business travel,Business,2235,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.4468775344687753,1.053666018722511,Late Middle Age,1
44312,Male,Loyal Customer,51,Business travel,Business,305,1,1,4,1,4,3,5,5,5,5,5,3,5,1,3,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.05555555555555555,-0.8840629694047343,Late Middle Age,1
129596,Female,Loyal Customer,56,Business travel,Business,2053,5,5,5,5,2,5,4,4,4,4,4,5,4,3,1,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.4099756690997567,0.8709371711374547,Late Middle Age,1
61617,Male,Loyal Customer,43,Business travel,Business,1379,2,2,2,2,4,5,5,5,5,5,5,3,5,5,31,17.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.2733171127331711,0.19423803227850997,Early Middle Age,1
129527,Male,Loyal Customer,45,Business travel,Business,2342,4,4,3,4,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.46857258718572586,1.1610945170280111,Late Middle Age,1
124556,Female,Loyal Customer,53,Business travel,Business,453,4,1,4,4,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08556366585563666,-0.7354702801597435,Late Middle Age,1
106512,Female,Loyal Customer,52,Business travel,Business,1703,0,1,1,2,4,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.33901054339010545,0.5195355411661926,Late Middle Age,1
67038,Male,disloyal Customer,23,Business travel,Business,1121,4,4,4,2,2,4,2,2,3,4,4,3,4,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.22100567721005676,-0.06479516924316324,Early Adulthood,1
81173,Male,Loyal Customer,47,Business travel,Business,2122,2,2,2,2,2,5,5,5,5,5,5,4,5,5,59,64.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.4239659367396594,0.9402134924746464,Late Middle Age,1
106435,Male,Loyal Customer,19,Business travel,Business,643,2,2,2,2,3,3,3,3,5,5,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12408759124087591,-0.5447093953182012,Young,1
118273,Female,Loyal Customer,40,Business travel,Business,2740,1,1,1,1,5,4,4,4,4,4,5,5,4,3,26,9.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.5492700729927007,1.560688370538189,Early Middle Age,1
102036,Female,Loyal Customer,57,Business travel,Business,226,1,1,2,1,5,5,4,5,5,4,5,5,5,5,45,40.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.03953771289537713,-0.9633793373125334,Late Middle Age,1
74240,Male,Loyal Customer,35,Business travel,Business,1709,1,1,5,1,2,3,4,5,5,5,5,4,5,4,0,7.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.3402270884022709,0.5255595691085571,Early Middle Age,1
103537,Male,disloyal Customer,30,Business travel,Business,738,5,5,5,3,5,5,5,5,4,5,4,5,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14334955393349555,-0.44932895289743,Early Adulthood,1
31760,Female,Loyal Customer,12,Business travel,Business,2036,3,3,3,3,4,4,4,4,5,4,2,3,2,4,0,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.40652879156528793,0.853869091967422,Young,1
10842,Female,Loyal Customer,60,Business travel,Business,316,4,4,4,4,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05778588807785888,-0.8730189181770661,Late Middle Age,1
122147,Male,Loyal Customer,57,Business travel,Business,3542,1,1,1,1,2,4,5,5,5,5,5,5,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7118815896188159,2.3659001055009097,Late Middle Age,1
123777,Female,Loyal Customer,35,Business travel,Business,541,5,5,5,5,2,4,5,4,4,4,4,3,4,5,7,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.10340632603406326,-0.6471178703383975,Early Middle Age,1
51583,Male,Loyal Customer,48,Business travel,Business,2215,4,4,4,4,2,5,5,5,5,5,5,4,5,5,4,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.44282238442822386,1.033585925581296,Late Middle Age,1
109439,Female,Loyal Customer,36,Business travel,Business,1788,2,2,2,2,4,4,5,2,2,2,2,3,2,5,34,7.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.3562449310624493,0.6048759370163562,Early Middle Age,1
30531,Male,Loyal Customer,59,Business travel,Business,683,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.1321978913219789,-0.5045492090357713,Late Middle Age,1
89467,Male,Loyal Customer,39,Business travel,Business,151,4,4,4,4,3,4,4,4,4,4,5,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.024330900243309004,-1.0386796865920895,Early Middle Age,1
75099,Female,Loyal Customer,48,Business travel,Business,1744,2,2,2,2,3,5,4,4,4,4,4,5,4,5,50,63.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.347323600973236,0.5606997321056832,Late Middle Age,1
991,Male,Loyal Customer,40,Business travel,Eco,89,5,2,2,2,5,5,5,5,4,1,4,1,3,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.011759935117599351,-1.100927975329856,Early Middle Age,1
25393,Female,Loyal Customer,34,Business travel,Business,3789,3,3,3,3,5,5,5,5,3,1,2,5,2,5,341,334.0,satisfied,"(303.3, 404.4]","(305.1, 406.8]","(19.0, 1011.0]","(19.0, 1017.0]",0.7619626926196269,2.6138892557949145,Early Adulthood,1
104239,Male,Loyal Customer,28,Business travel,Business,2307,2,2,2,2,5,5,5,5,4,2,4,4,5,5,2,8.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.46147607461476076,1.125954354030885,Early Adulthood,1
121570,Female,Loyal Customer,55,Business travel,Business,1095,4,4,4,4,5,5,5,5,5,5,5,5,5,3,0,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.21573398215733983,-0.09089929032674271,Late Middle Age,1
90215,Female,Loyal Customer,42,Personal Travel,Eco,983,4,5,3,4,3,1,2,5,5,3,5,3,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19302514193025141,-0.20334781191754658,Early Middle Age,1
54952,Female,Loyal Customer,53,Business travel,Business,1530,1,1,1,1,4,5,5,4,4,4,4,4,4,5,16,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.30393349553933496,0.34584273549468303,Late Middle Age,1
86616,Male,Loyal Customer,50,Business travel,Business,2392,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.4787104622871046,1.2112947498810485,Late Middle Age,1
8351,Female,Loyal Customer,26,Personal Travel,Eco,783,0,5,0,3,1,0,2,1,3,5,5,5,4,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15247364152473641,-0.40414874332969636,Early Adulthood,1
95967,Female,Loyal Customer,56,Business travel,Business,1090,3,3,3,3,4,5,5,5,5,5,5,5,5,4,14,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.21472019464720193,-0.09591931361204645,Late Middle Age,1
114256,Female,Loyal Customer,47,Business travel,Eco,453,4,2,3,2,1,3,3,4,4,4,4,5,4,2,10,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.08556366585563666,-0.7354702801597435,Late Middle Age,1
25749,Male,disloyal Customer,38,Business travel,Business,356,4,4,4,2,2,4,2,2,4,2,2,1,4,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06589618815896188,-0.8328587318946361,Early Middle Age,1
64043,Male,Loyal Customer,26,Business travel,Business,919,2,2,1,2,5,5,5,5,3,4,5,3,5,5,0,6.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.18004866180048662,-0.2676041099694345,Early Adulthood,1
112398,Male,Loyal Customer,55,Business travel,Business,2730,5,5,1,5,4,5,4,5,5,4,5,5,5,4,22,15.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.547242497972425,1.5506483239675817,Late Middle Age,1
53758,Female,disloyal Customer,21,Business travel,Business,1195,0,0,0,4,1,0,1,1,3,5,2,5,1,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2360097323600973,0.009501175379332177,Young,1
2269,Male,Loyal Customer,19,Business travel,Business,2606,2,2,2,2,5,5,5,5,3,3,4,4,5,5,8,25.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.5221005677210057,1.4261517464920488,Young,1
116015,Male,Loyal Customer,60,Personal Travel,Eco,342,4,5,5,4,2,5,2,2,3,2,4,5,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06305758313057583,-0.8469147970934866,Late Middle Age,1
60425,Female,Loyal Customer,49,Business travel,Business,2056,5,5,5,5,2,4,4,4,4,4,4,3,4,3,76,66.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.41058394160583944,0.873949185108637,Late Middle Age,1
52690,Male,Loyal Customer,57,Business travel,Eco Plus,119,5,4,4,4,5,5,5,5,5,3,3,2,5,5,0,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.017842660178426603,-1.0708078356180335,Late Middle Age,1
92390,Female,Loyal Customer,48,Business travel,Business,1892,5,5,2,5,2,4,5,4,4,4,4,5,4,3,2,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3773317112733171,0.7092924213506742,Late Middle Age,1
100710,Male,disloyal Customer,22,Business travel,Business,328,5,0,5,1,2,5,1,2,5,4,4,4,4,2,29,26.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.060218978102189784,-0.8609708622923371,Early Adulthood,1
117546,Female,Loyal Customer,49,Business travel,Business,1568,2,2,2,2,3,5,5,4,4,4,4,5,4,3,8,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.3116382806163828,0.3839949124629915,Late Middle Age,1
49479,Male,Loyal Customer,44,Business travel,Eco,109,5,1,1,1,5,5,5,5,5,2,4,5,5,5,5,42.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.015815085158150853,-1.0808478821886411,Early Middle Age,1
98240,Female,Loyal Customer,59,Business travel,Business,2070,4,4,4,4,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.41342254663422545,0.8880052503074874,Late Middle Age,1
394,Female,Loyal Customer,35,Business travel,Business,140,1,1,1,1,2,4,4,3,3,4,4,4,3,5,3,5.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.022100567721005677,-1.049723737819758,Early Middle Age,1
97562,Female,Loyal Customer,43,Business travel,Business,448,1,1,1,1,2,5,5,5,5,5,5,5,5,4,28,28.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.08454987834549878,-0.7404903034450472,Early Middle Age,1
15093,Female,Loyal Customer,24,Business travel,Business,2143,0,0,0,3,1,1,1,1,5,4,3,5,1,1,86,82.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.4282238442822384,0.961297590272922,Early Adulthood,1
97431,Female,Loyal Customer,56,Business travel,Business,3771,3,3,3,3,3,4,4,4,4,4,4,5,4,5,16,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.7583130575831306,2.595817171967821,Late Middle Age,1
102003,Male,Loyal Customer,40,Business travel,Business,3352,2,2,2,2,2,4,5,4,4,4,4,3,4,3,2,1.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.6733576642335767,2.1751392206593674,Early Middle Age,1
10553,Female,Loyal Customer,48,Business travel,Business,1718,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.34205190592051904,0.5345956110221038,Late Middle Age,1
57188,Male,Loyal Customer,55,Business travel,Business,2227,5,5,5,5,2,4,4,5,5,5,5,4,5,3,1,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.44525547445255476,1.045633981466025,Late Middle Age,1
48903,Female,disloyal Customer,22,Business travel,Eco,209,4,5,4,5,1,4,1,1,3,2,4,1,3,1,12,7.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.036090835360908353,-0.9804474164825662,Early Adulthood,1
35036,Male,Loyal Customer,23,Business travel,Business,3937,3,3,2,3,4,5,4,4,3,4,4,5,4,4,79,70.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.791970802919708,2.7624819450399056,Early Adulthood,1
69971,Male,Loyal Customer,54,Business travel,Business,236,5,5,3,5,4,5,4,4,4,4,4,3,4,4,18,15.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.04156528791565288,-0.9533392907419259,Late Middle Age,1
27442,Female,Loyal Customer,33,Business travel,Business,3811,5,5,5,5,1,5,4,5,5,5,5,4,5,3,0,2.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7664233576642335,2.6359773582502513,Early Adulthood,1
125592,Male,Loyal Customer,60,Business travel,Business,1587,5,2,5,5,3,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.31549067315490675,0.4030710009471457,Late Middle Age,1
112197,Female,disloyal Customer,18,Business travel,Business,649,5,4,5,3,3,5,3,3,3,2,5,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12530413625304138,-0.5386853673758367,Young,1
26200,Female,Loyal Customer,39,Business travel,Business,1717,2,2,5,2,5,1,5,3,3,4,3,2,3,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3418491484184915,0.5335916063650431,Early Middle Age,1
75940,Male,Loyal Customer,46,Business travel,Business,1572,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3124493106244931,0.38801093109123447,Late Middle Age,1
28033,Male,disloyal Customer,41,Business travel,Business,1214,5,5,5,3,1,5,1,1,4,4,4,5,5,1,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23986212489862124,0.028577263863486406,Early Middle Age,1
72310,Female,disloyal Customer,38,Business travel,Business,921,4,4,4,1,2,4,2,2,5,3,5,4,5,2,0,3.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18045417680454176,-0.265596100655313,Early Middle Age,1
65825,Male,Loyal Customer,56,Business travel,Business,1389,5,5,5,5,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2753446877534469,0.20427807884911744,Late Middle Age,1
129202,Female,disloyal Customer,26,Business travel,Business,2419,5,5,5,4,2,5,2,2,4,2,3,4,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.48418491484184917,1.2384028756216887,Early Adulthood,1
75294,Male,Loyal Customer,11,Personal Travel,Eco Plus,1744,4,5,4,1,5,4,5,5,4,5,3,3,4,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.347323600973236,0.5606997321056832,Young,1
57245,Male,Loyal Customer,49,Business travel,Business,804,4,4,1,4,2,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15673154906731548,-0.3830646455314206,Late Middle Age,1
87914,Female,Loyal Customer,48,Business travel,Business,404,5,5,5,5,2,5,5,3,3,4,3,4,3,4,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07562854825628548,-0.7846665083557202,Late Middle Age,1
98617,Male,Loyal Customer,51,Business travel,Business,873,3,3,3,3,5,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.17072181670721817,-0.313788324194229,Late Middle Age,1
30411,Male,Loyal Customer,41,Business travel,Eco Plus,641,5,1,2,2,5,5,5,5,3,5,4,2,5,5,0,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.12368207623682076,-0.5467174046323227,Early Middle Age,1
13413,Male,Loyal Customer,52,Business travel,Eco,409,2,2,2,2,2,2,2,2,4,2,4,2,5,2,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07664233576642336,-0.7796464850704165,Late Middle Age,1
38701,Male,disloyal Customer,23,Business travel,Eco,2583,4,4,4,4,3,4,3,3,3,4,5,3,4,3,24,28.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.5174371451743714,1.4030596393796515,Early Adulthood,1
78765,Female,Loyal Customer,49,Business travel,Business,2691,3,3,3,3,2,4,5,5,5,5,5,3,5,3,1,4.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.5393349553933495,1.5114921423422125,Late Middle Age,1
8302,Female,Loyal Customer,44,Business travel,Business,3535,5,2,5,5,3,4,4,5,5,5,4,5,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7104622871046229,2.3588720729014847,Early Middle Age,1
57988,Male,Loyal Customer,52,Business travel,Business,3087,1,1,1,1,3,5,5,4,4,4,4,5,4,3,25,20.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.6196269261962692,1.909077986538269,Late Middle Age,1
20243,Female,Loyal Customer,47,Business travel,Business,2863,2,2,2,2,4,1,5,5,5,5,5,1,5,5,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5742092457420924,1.6841809433566612,Late Middle Age,1
112749,Male,Loyal Customer,40,Business travel,Business,3491,3,3,5,3,4,5,4,5,5,5,5,4,5,4,6,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.7015409570154095,2.3146958679908116,Early Middle Age,1
112239,Male,Loyal Customer,45,Business travel,Business,1546,4,2,4,4,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.30717761557177614,0.361906810007655,Late Middle Age,1
34141,Male,Loyal Customer,40,Business travel,Business,1189,5,5,5,5,3,3,3,4,4,4,4,1,4,3,0,0.0,satisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23479318734793186,0.003477147436967685,Early Middle Age,1
