id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
11702,Male,Loyal Customer,47,Business travel,Business,395,2,5,2,2,4,4,4,3,3,4,3,5,3,5,0,0.0,satisfied
4639,Female,Loyal Customer,56,Business travel,Business,3562,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,6.0,satisfied
56641,Female,disloyal Customer,48,Business travel,Business,1085,2,2,2,4,5,2,5,5,4,3,4,5,4,5,0,0.0,satisfied
1646,Male,Loyal Customer,55,Business travel,Business,1589,2,2,2,2,5,5,4,5,5,4,5,3,5,5,5,0.0,satisfied
17424,Female,Loyal Customer,37,Business travel,Eco,351,5,1,1,1,5,5,5,5,4,5,4,1,1,5,2,0.0,satisfied
20627,Female,Loyal Customer,26,Business travel,Business,3299,4,4,4,4,4,4,4,4,2,1,4,5,1,4,0,0.0,satisfied
85695,Male,Loyal Customer,46,Business travel,Business,1547,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
38054,Male,Loyal Customer,24,Business travel,Business,3818,3,3,4,3,4,4,4,4,1,2,3,1,2,4,1,1.0,satisfied
88433,Female,disloyal Customer,17,Business travel,Business,270,4,4,4,3,3,4,3,3,3,5,4,3,4,3,0,0.0,satisfied
28258,Male,Loyal Customer,13,Business travel,Eco,1542,0,4,0,3,3,0,3,3,2,3,5,3,3,3,0,0.0,satisfied
67078,Male,Loyal Customer,52,Business travel,Business,3598,4,4,3,4,4,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
12672,Male,Loyal Customer,26,Business travel,Business,3567,2,2,2,2,3,2,3,3,5,5,2,5,2,3,3,0.0,satisfied
90655,Female,Loyal Customer,39,Business travel,Business,515,1,1,1,1,4,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
120679,Female,Loyal Customer,62,Business travel,Business,3673,4,4,3,4,3,5,1,4,4,4,4,2,4,3,0,0.0,satisfied
52182,Male,Loyal Customer,59,Business travel,Eco,237,5,1,1,1,5,5,5,5,4,3,5,2,2,5,0,0.0,satisfied
123052,Male,Loyal Customer,58,Business travel,Business,328,1,1,1,1,4,4,5,5,5,4,5,5,5,5,0,7.0,satisfied
27285,Male,disloyal Customer,22,Business travel,Eco,937,4,4,4,1,3,4,3,3,4,4,4,4,2,3,0,0.0,satisfied
36503,Female,Loyal Customer,46,Business travel,Business,2502,2,2,2,2,3,1,3,4,4,4,4,3,4,5,5,0.0,satisfied
124043,Male,Loyal Customer,54,Business travel,Business,3304,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
3555,Male,Loyal Customer,43,Business travel,Business,2136,0,0,0,1,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
102994,Male,Loyal Customer,50,Business travel,Business,460,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
106099,Male,Loyal Customer,56,Business travel,Business,3835,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
27381,Male,Loyal Customer,39,Business travel,Eco,954,5,2,2,2,5,5,5,5,5,4,1,1,1,5,2,23.0,satisfied
21881,Female,Loyal Customer,39,Business travel,Eco,500,5,3,3,3,5,5,5,5,2,1,2,3,2,5,0,0.0,satisfied
117003,Female,Loyal Customer,57,Business travel,Business,2303,5,5,2,5,3,4,4,5,5,5,5,4,5,3,19,13.0,satisfied
88121,Female,Loyal Customer,45,Business travel,Business,270,2,2,2,2,2,5,5,4,4,4,4,3,4,3,2,0.0,satisfied
103446,Male,Loyal Customer,49,Business travel,Business,2674,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
15390,Male,Loyal Customer,49,Business travel,Business,2377,5,5,5,5,2,3,3,4,4,4,4,5,4,4,5,1.0,satisfied
1042,Male,Loyal Customer,37,Business travel,Business,3988,5,5,5,5,5,5,1,4,4,4,4,3,4,2,0,0.0,satisfied
79361,Female,Loyal Customer,53,Business travel,Business,3429,4,4,4,4,2,5,5,5,5,5,5,4,5,4,8,0.0,satisfied
100126,Female,Loyal Customer,51,Business travel,Business,1857,1,1,1,1,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
63248,Female,Loyal Customer,34,Business travel,Business,1924,3,3,3,3,4,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
75666,Female,Loyal Customer,49,Business travel,Business,3726,4,4,4,4,3,4,5,2,2,2,2,5,2,5,0,0.0,satisfied
24065,Female,Loyal Customer,50,Business travel,Eco Plus,427,4,5,5,5,5,4,1,4,4,4,4,4,4,1,38,23.0,satisfied
35911,Male,Loyal Customer,31,Business travel,Eco,2248,0,0,0,3,4,0,4,4,2,3,4,3,1,4,0,0.0,satisfied
41640,Female,Loyal Customer,22,Personal Travel,Business,936,4,3,4,4,2,4,2,2,5,2,4,2,3,2,10,5.0,satisfied
69525,Male,Loyal Customer,37,Business travel,Business,2586,3,3,3,3,5,5,5,3,4,5,5,5,5,5,27,14.0,satisfied
105360,Male,Loyal Customer,49,Business travel,Business,1942,4,2,4,4,5,5,5,4,4,4,4,3,4,4,41,25.0,satisfied
97877,Male,Loyal Customer,49,Business travel,Business,3805,5,5,5,5,2,4,5,5,5,5,5,5,5,5,13,13.0,satisfied
62956,Male,Loyal Customer,52,Business travel,Business,967,4,4,4,4,5,4,4,3,3,4,3,5,3,4,0,0.0,satisfied
119805,Male,disloyal Customer,39,Business travel,Business,936,2,2,2,3,2,2,2,2,4,3,5,3,4,2,17,7.0,satisfied
86176,Male,Loyal Customer,61,Business travel,Business,226,3,3,3,3,4,4,4,5,5,5,5,5,5,3,14,8.0,satisfied
125091,Female,Loyal Customer,46,Business travel,Business,1782,2,2,2,2,2,5,4,4,4,5,4,5,4,4,0,0.0,satisfied
71529,Male,disloyal Customer,21,Business travel,Eco,1197,5,5,5,1,5,5,5,5,5,4,4,4,4,5,0,0.0,satisfied
82290,Female,Loyal Customer,41,Business travel,Business,1481,5,3,5,5,5,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
125176,Female,Loyal Customer,39,Business travel,Business,3230,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,14.0,satisfied
116634,Male,Loyal Customer,80,Business travel,Business,358,5,5,5,5,4,4,5,5,5,5,5,5,5,4,8,0.0,satisfied
11405,Female,Loyal Customer,51,Business travel,Business,247,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
4120,Female,Loyal Customer,51,Business travel,Business,431,5,5,5,5,3,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
43808,Female,Loyal Customer,51,Business travel,Business,76,3,3,3,3,5,5,5,4,4,4,5,5,4,5,6,6.0,satisfied
81113,Female,disloyal Customer,25,Business travel,Business,991,4,2,4,1,2,4,2,2,5,5,5,4,5,2,0,0.0,satisfied
71933,Female,disloyal Customer,9,Business travel,Business,1744,4,4,4,3,5,4,5,5,5,3,3,3,5,5,4,5.0,satisfied
80607,Male,Loyal Customer,44,Business travel,Business,236,3,3,3,3,4,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
38003,Female,Loyal Customer,30,Business travel,Business,1249,1,1,1,1,5,5,5,5,5,1,5,4,5,5,22,15.0,satisfied
55955,Male,Loyal Customer,43,Business travel,Business,1620,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
3860,Female,Loyal Customer,43,Business travel,Business,650,4,4,4,4,2,5,4,5,5,4,5,3,5,3,12,17.0,satisfied
83866,Female,disloyal Customer,42,Business travel,Business,425,4,4,4,2,2,4,4,2,4,4,4,3,5,2,7,1.0,satisfied
100105,Male,Loyal Customer,45,Business travel,Business,3879,2,2,3,2,4,5,5,4,4,4,4,5,4,3,0,1.0,satisfied
40792,Male,Loyal Customer,46,Business travel,Eco,588,4,1,5,5,4,4,4,4,4,4,1,5,1,4,0,0.0,satisfied
102259,Male,disloyal Customer,20,Business travel,Business,223,0,0,0,4,3,0,3,3,3,2,4,4,5,3,5,0.0,satisfied
124114,Male,Loyal Customer,29,Business travel,Business,529,1,1,1,1,5,5,5,5,4,2,5,5,4,5,4,0.0,satisfied
11552,Female,disloyal Customer,23,Business travel,Eco,657,5,5,5,3,3,5,3,3,4,3,4,3,4,3,40,32.0,satisfied
15276,Female,Loyal Customer,60,Business travel,Eco,501,5,4,4,4,5,4,5,5,5,5,5,2,5,1,0,0.0,satisfied
116584,Female,Loyal Customer,42,Business travel,Business,1944,2,2,2,2,5,5,4,5,5,5,5,5,5,5,2,0.0,satisfied
73887,Female,Loyal Customer,43,Business travel,Business,2585,1,1,1,1,5,5,5,5,4,4,5,5,5,5,0,0.0,satisfied
114134,Female,Loyal Customer,33,Business travel,Business,3546,4,4,4,4,5,4,4,5,5,5,5,5,5,4,3,,satisfied
110815,Female,Loyal Customer,39,Personal Travel,Eco,997,4,4,4,2,2,4,2,2,2,3,5,1,4,2,21,16.0,satisfied
61004,Male,Loyal Customer,47,Business travel,Business,2459,3,3,3,3,3,5,4,5,5,4,5,5,5,3,1,0.0,satisfied
49122,Male,Loyal Customer,72,Business travel,Eco,421,4,5,5,5,4,4,4,4,5,5,3,4,5,4,12,2.0,satisfied
8639,Female,Loyal Customer,45,Business travel,Business,280,2,2,2,2,4,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
89513,Male,Loyal Customer,46,Business travel,Business,2475,3,3,5,3,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
106475,Female,Loyal Customer,53,Business travel,Business,3739,4,4,4,4,2,4,5,4,4,4,4,5,4,4,47,29.0,satisfied
4277,Female,Loyal Customer,39,Business travel,Business,502,5,5,3,5,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
24543,Female,Loyal Customer,42,Business travel,Eco,874,4,1,1,1,5,5,4,4,4,4,4,4,4,2,0,1.0,satisfied
118943,Male,Loyal Customer,53,Business travel,Business,1619,3,3,4,3,5,5,5,5,5,4,5,4,5,5,0,0.0,satisfied
114221,Female,Loyal Customer,25,Business travel,Business,2680,3,3,3,3,4,4,4,4,3,4,4,3,4,4,0,0.0,satisfied
70461,Female,Loyal Customer,55,Business travel,Business,2889,2,2,2,2,4,4,4,4,4,4,4,3,4,4,15,0.0,satisfied
49063,Male,Loyal Customer,51,Business travel,Eco,262,4,4,4,4,4,4,4,4,5,4,2,3,3,4,0,0.0,satisfied
126186,Female,Loyal Customer,45,Business travel,Business,2767,4,2,4,4,2,5,4,5,5,5,5,4,5,5,1,2.0,satisfied
119504,Female,Loyal Customer,47,Business travel,Business,1854,3,2,3,3,2,5,4,4,4,4,4,5,4,3,0,14.0,satisfied
48185,Female,Loyal Customer,34,Business travel,Business,3100,5,5,5,5,3,3,5,4,4,4,4,2,4,2,7,2.0,satisfied
29782,Female,Loyal Customer,26,Business travel,Business,571,1,1,1,1,5,5,5,5,2,4,4,5,1,5,204,185.0,satisfied
19539,Male,Loyal Customer,52,Business travel,Business,1901,5,5,5,5,4,4,2,4,4,4,5,3,4,5,0,0.0,satisfied
20223,Female,Loyal Customer,42,Business travel,Eco,346,4,2,2,2,1,1,4,4,4,4,4,1,4,2,11,11.0,satisfied
88162,Female,Loyal Customer,35,Business travel,Business,545,2,2,2,2,5,4,4,5,5,5,5,3,5,4,4,0.0,satisfied
5938,Female,Loyal Customer,58,Business travel,Business,173,5,5,4,5,5,5,5,5,5,5,4,3,5,4,4,10.0,satisfied
55987,Female,Loyal Customer,43,Business travel,Business,2586,5,5,5,5,5,5,5,5,2,5,5,5,4,5,15,33.0,satisfied
83326,Male,Loyal Customer,52,Business travel,Business,1671,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
30940,Male,Loyal Customer,61,Business travel,Business,1024,4,2,4,4,3,5,3,4,4,4,4,1,4,4,4,0.0,satisfied
52453,Male,Loyal Customer,49,Business travel,Eco Plus,237,4,1,5,1,4,4,4,4,3,2,5,3,1,4,9,6.0,satisfied
70238,Male,Loyal Customer,44,Business travel,Business,1592,3,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
38011,Female,Loyal Customer,29,Business travel,Business,3534,5,5,5,5,4,4,4,4,4,3,5,4,1,4,65,52.0,satisfied
37840,Male,Loyal Customer,40,Business travel,Business,3025,4,4,4,4,2,2,1,4,4,4,4,3,4,2,0,0.0,satisfied
82506,Male,Loyal Customer,41,Business travel,Business,1749,4,4,4,4,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
79941,Female,Loyal Customer,47,Business travel,Business,2935,4,4,4,4,5,4,4,2,2,2,2,3,2,5,13,0.0,satisfied
65235,Male,Loyal Customer,56,Business travel,Business,3100,4,4,4,4,5,5,4,5,5,4,4,5,5,3,0,0.0,satisfied
129159,Female,Loyal Customer,48,Business travel,Business,954,1,1,5,1,5,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
65552,Male,Loyal Customer,60,Business travel,Business,3173,3,3,3,3,5,4,4,4,4,4,5,3,4,4,0,3.0,satisfied
86367,Female,Loyal Customer,56,Business travel,Business,2181,4,4,4,4,2,4,5,4,4,4,4,5,4,3,19,20.0,satisfied
8028,Female,Loyal Customer,48,Business travel,Business,335,2,4,2,2,2,5,4,4,4,4,4,3,4,3,0,8.0,satisfied
48294,Female,Loyal Customer,51,Business travel,Business,1499,4,4,4,4,2,2,3,4,4,4,4,5,4,4,0,21.0,satisfied
95038,Male,Loyal Customer,14,Personal Travel,Eco,277,4,5,4,2,3,4,4,3,1,2,3,4,3,3,0,0.0,satisfied
68491,Female,Loyal Customer,57,Business travel,Business,1618,3,3,3,3,3,1,2,5,5,5,5,3,5,1,32,45.0,satisfied
114289,Female,Loyal Customer,18,Personal Travel,Eco,957,4,5,4,3,1,4,4,1,3,5,5,3,4,1,0,5.0,satisfied
26342,Male,Loyal Customer,47,Business travel,Business,473,2,2,2,2,3,5,3,4,4,4,4,5,4,1,0,0.0,satisfied
4775,Female,Loyal Customer,53,Business travel,Business,403,4,4,4,4,5,5,5,3,2,5,4,5,3,5,20,148.0,satisfied
41982,Male,Loyal Customer,47,Business travel,Eco Plus,618,5,3,2,3,5,5,5,5,3,4,1,1,4,5,0,0.0,satisfied
27430,Male,Loyal Customer,48,Business travel,Eco,954,5,4,4,4,5,5,5,5,5,5,1,1,3,5,0,0.0,satisfied
92195,Male,Loyal Customer,22,Business travel,Business,2079,1,1,1,1,4,4,4,4,5,4,3,5,4,4,22,1.0,satisfied
70548,Male,Loyal Customer,43,Business travel,Business,3221,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,39.0,satisfied
69112,Male,Loyal Customer,60,Business travel,Eco Plus,989,5,2,2,2,5,5,5,5,2,3,5,1,2,5,0,0.0,satisfied
56880,Male,Loyal Customer,52,Business travel,Business,2425,4,4,4,4,5,5,5,5,3,3,4,5,4,5,5,0.0,satisfied
54668,Female,Loyal Customer,39,Business travel,Eco,965,2,4,4,4,2,3,2,2,1,5,4,3,2,2,0,0.0,satisfied
39388,Male,Loyal Customer,42,Business travel,Business,521,2,2,2,2,3,4,2,5,5,4,5,5,5,1,0,0.0,satisfied
89585,Female,disloyal Customer,23,Business travel,Business,1010,4,4,4,3,1,4,1,1,4,5,4,5,5,1,67,32.0,satisfied
100275,Male,Loyal Customer,40,Business travel,Business,3525,2,2,2,2,3,4,4,4,4,4,4,5,4,4,37,45.0,satisfied
10062,Female,Loyal Customer,55,Business travel,Business,596,1,1,3,1,2,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
79298,Female,Loyal Customer,51,Business travel,Business,2248,4,1,4,4,5,5,5,3,4,5,5,5,4,5,0,0.0,satisfied
90448,Male,Loyal Customer,41,Business travel,Business,3381,3,3,3,3,5,4,4,2,2,2,2,3,2,5,0,0.0,satisfied
124978,Female,Loyal Customer,47,Business travel,Business,184,1,1,1,1,3,4,5,4,4,4,5,5,4,3,4,0.0,satisfied
87278,Male,Loyal Customer,53,Business travel,Business,577,5,5,5,5,2,5,4,4,4,5,4,4,4,4,2,0.0,satisfied
35926,Female,Loyal Customer,25,Business travel,Business,2381,2,2,2,2,4,4,4,4,4,3,4,2,5,4,0,0.0,satisfied
51425,Female,Loyal Customer,21,Personal Travel,Eco Plus,134,4,4,0,1,1,0,1,1,4,1,3,5,4,1,0,0.0,satisfied
27159,Female,Loyal Customer,42,Business travel,Business,2701,4,4,4,4,5,4,4,2,4,3,5,4,1,4,0,0.0,satisfied
129414,Male,disloyal Customer,24,Business travel,Business,414,5,0,5,5,5,5,5,5,3,2,4,3,4,5,0,0.0,satisfied
85602,Female,Loyal Customer,42,Business travel,Business,3262,0,0,0,4,5,3,4,3,3,3,3,5,3,3,6,2.0,satisfied
25,Male,Loyal Customer,51,Business travel,Business,3460,3,3,3,3,2,4,5,5,5,4,5,5,5,4,0,2.0,satisfied
108014,Female,Loyal Customer,59,Business travel,Business,3133,2,2,2,2,5,5,4,4,4,5,4,5,4,5,3,2.0,satisfied
460,Female,Loyal Customer,38,Business travel,Business,1911,0,0,0,1,3,5,5,1,1,2,2,4,1,5,0,0.0,satisfied
44345,Female,Loyal Customer,54,Business travel,Business,2053,4,5,4,4,2,5,3,4,4,4,4,2,4,3,0,0.0,satisfied
20947,Female,Loyal Customer,51,Business travel,Eco,689,3,3,3,3,4,5,3,3,3,3,3,2,3,1,0,0.0,satisfied
24733,Female,Loyal Customer,40,Business travel,Business,2813,5,5,5,5,5,5,4,4,4,5,4,4,4,5,0,0.0,satisfied
88109,Male,Loyal Customer,20,Business travel,Business,594,5,5,5,5,2,2,2,2,4,5,4,3,5,2,0,0.0,satisfied
11411,Female,Loyal Customer,44,Business travel,Business,2859,5,5,5,5,4,5,4,4,4,4,5,3,4,4,0,1.0,satisfied
84389,Female,disloyal Customer,41,Business travel,Business,591,5,5,5,4,4,5,4,4,3,5,5,4,5,4,0,0.0,satisfied
99302,Female,Loyal Customer,41,Business travel,Business,2406,5,5,5,5,3,5,5,4,4,4,4,4,4,5,5,1.0,satisfied
107965,Female,Loyal Customer,38,Business travel,Business,2256,5,5,5,5,5,5,4,4,4,5,4,3,4,3,0,0.0,satisfied
99822,Male,Loyal Customer,26,Business travel,Business,2448,1,1,1,1,2,2,2,2,3,5,4,5,4,2,0,0.0,satisfied
42474,Female,Loyal Customer,57,Business travel,Business,429,5,5,3,5,1,2,1,4,4,4,4,1,4,3,0,0.0,satisfied
62945,Male,Loyal Customer,27,Business travel,Business,862,2,2,3,2,5,5,5,5,5,3,4,3,5,5,0,0.0,satisfied
129137,Female,Loyal Customer,40,Business travel,Business,679,2,2,2,2,3,5,5,5,5,5,5,5,5,5,6,12.0,satisfied
57198,Male,Loyal Customer,48,Business travel,Business,1514,1,1,1,1,2,4,5,3,3,3,3,3,3,3,0,0.0,satisfied
46663,Male,Loyal Customer,33,Business travel,Business,3320,1,1,1,1,5,5,3,5,3,5,2,3,2,5,0,0.0,satisfied
37321,Female,disloyal Customer,22,Business travel,Eco,944,5,5,5,1,5,5,5,5,4,1,5,2,5,5,11,0.0,satisfied
107795,Female,Loyal Customer,54,Business travel,Business,349,5,5,5,5,4,5,4,3,3,4,3,4,3,3,27,23.0,satisfied
73500,Female,Loyal Customer,51,Business travel,Business,1120,3,3,3,3,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
25301,Female,Loyal Customer,22,Business travel,Business,432,2,2,2,2,4,4,4,4,3,2,2,5,4,4,0,0.0,satisfied
46508,Female,Loyal Customer,32,Business travel,Business,1899,4,4,4,4,5,5,4,5,1,4,2,5,5,5,0,0.0,satisfied
47620,Female,Loyal Customer,47,Business travel,Business,2997,1,1,1,1,5,3,5,4,4,4,4,1,4,2,6,8.0,satisfied
100265,Female,Loyal Customer,40,Business travel,Business,2837,2,2,2,2,3,5,5,2,2,2,2,3,2,3,17,49.0,satisfied
120249,Female,Loyal Customer,13,Personal Travel,Eco,1303,5,4,5,4,5,5,3,5,5,5,5,5,4,5,0,0.0,satisfied
85893,Female,Loyal Customer,48,Business travel,Business,3078,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
18420,Female,Loyal Customer,45,Business travel,Eco,900,4,3,4,3,2,1,1,4,4,4,4,4,4,4,0,0.0,satisfied
67621,Female,disloyal Customer,22,Business travel,Business,1235,5,0,5,2,4,0,4,4,3,3,4,5,4,4,0,0.0,satisfied
116968,Female,Loyal Customer,40,Business travel,Business,370,4,4,4,4,2,5,4,5,5,4,5,3,5,4,1,0.0,satisfied
113073,Female,Loyal Customer,44,Business travel,Business,2935,5,5,3,5,4,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
81649,Male,Loyal Customer,29,Business travel,Business,2510,4,4,4,4,4,4,4,4,3,2,5,3,5,4,2,0.0,satisfied
78966,Female,Loyal Customer,48,Business travel,Business,3553,5,5,5,5,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
31089,Male,Loyal Customer,29,Business travel,Business,2625,4,4,4,4,5,5,5,5,1,2,5,3,4,5,35,38.0,satisfied
100601,Female,Loyal Customer,50,Business travel,Business,2737,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
9557,Female,Loyal Customer,50,Business travel,Business,2335,5,5,5,5,4,5,5,4,4,5,4,5,4,3,0,0.0,satisfied
78743,Female,Loyal Customer,52,Business travel,Business,554,1,1,1,1,2,5,4,4,4,4,4,5,4,4,0,16.0,satisfied
22787,Female,Loyal Customer,39,Business travel,Business,2606,1,1,1,1,5,1,2,5,5,5,5,2,5,2,15,3.0,satisfied
97801,Male,Loyal Customer,53,Business travel,Business,3062,1,1,1,1,2,5,4,4,4,4,4,3,4,3,41,44.0,satisfied
32749,Male,Loyal Customer,42,Business travel,Eco,101,2,3,3,3,1,2,1,1,5,1,4,2,3,1,0,4.0,satisfied
98414,Male,Loyal Customer,56,Personal Travel,Eco Plus,462,4,5,4,3,3,4,3,3,4,2,4,5,4,3,11,,satisfied
93087,Female,Loyal Customer,26,Business travel,Eco,860,4,1,1,1,4,4,3,4,4,5,3,4,2,4,15,10.0,satisfied
27732,Male,Loyal Customer,42,Business travel,Business,1448,5,5,5,5,3,4,3,5,5,5,5,2,5,3,0,28.0,satisfied
39360,Female,Loyal Customer,28,Business travel,Eco,826,5,2,2,2,5,5,5,5,3,2,5,1,2,5,43,39.0,satisfied
24067,Female,Loyal Customer,40,Personal Travel,Eco Plus,562,5,3,5,3,4,5,1,4,3,3,4,1,3,4,41,36.0,satisfied
3761,Male,Loyal Customer,31,Business travel,Business,2040,1,1,1,1,3,3,3,3,3,2,5,3,4,3,1,0.0,satisfied
19418,Female,Loyal Customer,28,Business travel,Business,2297,1,1,4,1,4,4,4,4,2,4,4,2,3,4,0,0.0,satisfied
34713,Male,disloyal Customer,39,Business travel,Eco,301,4,4,4,1,1,4,1,1,5,1,3,4,5,1,18,18.0,satisfied
90033,Female,Loyal Customer,54,Business travel,Business,1802,1,1,1,1,2,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
122151,Male,Loyal Customer,52,Business travel,Business,3343,4,4,5,4,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
11816,Male,Loyal Customer,37,Business travel,Business,3719,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
57521,Female,Loyal Customer,47,Business travel,Business,3483,4,4,4,4,4,5,4,5,5,5,5,5,5,3,3,3.0,satisfied
82888,Male,Loyal Customer,70,Personal Travel,Eco,594,5,4,5,2,5,5,1,5,4,3,4,1,5,5,0,0.0,satisfied
1782,Female,Loyal Customer,53,Business travel,Business,408,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
48480,Female,Loyal Customer,23,Business travel,Business,776,1,1,1,1,4,4,4,4,5,2,1,3,1,4,1,2.0,satisfied
93487,Female,Loyal Customer,31,Business travel,Business,1107,4,4,4,4,5,5,5,5,4,3,4,5,4,5,0,0.0,satisfied
73853,Male,Loyal Customer,14,Personal Travel,Eco,1810,5,3,5,1,1,5,1,1,1,2,4,5,2,1,0,0.0,satisfied
67487,Male,Loyal Customer,40,Business travel,Business,1744,1,1,1,1,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
104313,Female,Loyal Customer,41,Business travel,Business,3396,3,3,2,3,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
39123,Male,Loyal Customer,36,Business travel,Business,190,4,5,4,4,4,1,4,4,4,4,4,3,4,4,0,0.0,satisfied
128567,Female,Loyal Customer,44,Business travel,Business,3549,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
70268,Female,Loyal Customer,32,Business travel,Business,3720,4,4,4,4,4,4,4,4,4,5,5,3,4,4,0,0.0,satisfied
106405,Female,Loyal Customer,16,Personal Travel,Eco,674,5,4,5,3,1,5,1,1,5,5,4,5,5,1,0,0.0,satisfied
5595,Male,disloyal Customer,23,Business travel,Eco,685,0,0,0,1,1,0,1,1,4,4,4,5,5,1,0,0.0,satisfied
81257,Male,Loyal Customer,40,Business travel,Business,1020,4,4,4,4,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
5909,Female,Loyal Customer,41,Business travel,Eco,108,5,2,2,2,5,5,5,5,3,4,4,3,1,5,0,0.0,satisfied
125331,Female,Loyal Customer,56,Business travel,Business,2872,1,1,5,1,3,4,4,5,5,5,5,4,5,4,44,43.0,satisfied
83309,Female,Loyal Customer,45,Business travel,Business,1671,4,2,4,4,5,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
129300,Female,Loyal Customer,50,Business travel,Business,2475,3,3,3,3,5,3,5,5,5,5,5,4,5,3,0,0.0,satisfied
105999,Male,Loyal Customer,52,Business travel,Business,1999,4,4,4,4,3,4,4,4,4,4,4,5,4,3,24,16.0,satisfied
45676,Female,Loyal Customer,45,Business travel,Eco,826,5,1,1,1,5,5,2,5,5,5,5,1,5,5,100,,satisfied
19397,Male,Loyal Customer,49,Business travel,Eco,261,4,4,4,4,4,4,4,4,3,4,5,1,1,4,41,43.0,satisfied
113172,Male,Loyal Customer,25,Personal Travel,Eco,889,4,4,4,3,2,4,2,2,4,5,5,3,5,2,9,0.0,satisfied
581,Male,disloyal Customer,25,Business travel,Business,164,4,0,4,4,5,4,1,5,5,5,4,4,5,5,47,57.0,satisfied
48144,Male,Loyal Customer,32,Business travel,Eco,259,5,3,3,3,5,5,5,5,1,3,2,3,3,5,61,55.0,satisfied
53391,Male,Loyal Customer,40,Business travel,Eco Plus,1452,5,1,1,1,5,5,5,5,1,3,2,5,4,5,0,16.0,satisfied
128415,Male,Loyal Customer,49,Business travel,Business,3587,5,5,5,5,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
90651,Female,Loyal Customer,57,Business travel,Business,240,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,5.0,satisfied
81104,Female,Loyal Customer,28,Business travel,Business,3193,5,5,5,5,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied
15070,Female,Loyal Customer,23,Business travel,Eco Plus,488,4,5,5,5,4,5,4,4,5,4,1,5,1,4,0,62.0,satisfied
56574,Female,Loyal Customer,40,Business travel,Business,1837,4,4,4,4,4,4,5,4,4,4,4,5,4,4,44,23.0,satisfied
66649,Male,Loyal Customer,41,Business travel,Business,802,3,3,3,3,3,5,4,4,4,4,4,5,4,5,83,92.0,satisfied
63495,Male,Loyal Customer,48,Business travel,Business,2018,4,4,4,4,5,3,4,4,4,4,4,3,4,4,27,0.0,satisfied
114807,Male,Loyal Customer,16,Business travel,Business,3104,2,2,5,2,5,5,5,5,4,3,5,5,5,5,0,3.0,satisfied
